text,timestamp,likes,retweets
#GoHawk #12thMan #Seahawks   https://t.co/1A1KdM9gKf,Sat Aug 31 01:26:26 +0000 2024,14,2
"Had an amazing time @AggieFootball the atmosphere was unbelievable! Can’t wait to be back! 👍🏻 #GigEm #12thMan #TAMU 
@CoachMikeElko @Coach_Ellsworth @DerekMillerTAMU @laurentm99 @Jason_Howell @footwork_king1 @jarrettbailey12 @IronWillSC @HFCdehaven https://t.co/OuIjpWzyx2",Sun Sep 01 20:07:57 +0000 2024,290,26
"One month until Aggie gamedays are back, #12thMan! 👍

#GigEm https://t.co/avijDeKrjx",Wed Jul 31 22:22:31 +0000 2024,192,17
"Road Trippin’ to Omaha w/ Easton for the CWS!

⚾️🛣️🚐

Day 10 - A little more putt-putt and a lot of Aggie Baseball! It’s time…let’s GO! BTHO Tennessee! 🔥🔥🔥

#CWS #12thMan #GigEm https://t.co/B7lIeTGblt",Sat Jun 22 23:13:54 +0000 2024,96,1
"The 2024 Texas A&amp;M baseball team was the best in school history - regardless of sport. 

It wasn’t just their noticeable and often overwhelming talent either. It was all that combined with their grit, toughness, and camaraderie that gave the #12thMan a season full of memories.",Tue Jun 25 02:33:16 +0000 2024,2032,167
"Can’t wait! @AggieFootball 👍🏻
#12thMan #GigEm #TAMU #BTHONotreDame 
@Coach_Ellsworth @HFCdehaven @Sideline_Club @JCS_Athletics @footwork_king1 @jarrettbailey12 @IronWillSC https://t.co/ESbeQT61Uo",Sat Aug 31 17:28:23 +0000 2024,53,16
"Our annual season opener for 24/25 is here, please join us next week:

📆 Friday 27th September

⏰️ 7.30pm KO

🆚️ @KentSandsUnited

🏟 @kentunitedfc 

🎟 Free (donations welcome)

⬛️🟨🟥 @lovingnewbeer @scott__87 @james7clk

In aid of @SandsUK

#STAYSTRONG #12THMAN https://t.co/kUOALLTC4h",Sat Sep 21 06:14:07 +0000 2024,16,7
"Road Trippin’ to Omaha w/ Easton for the CWS!

⚾️🛣️🚐

Day 7 - Played catch and hit whiffle balls at Rosenblatt, great visit to the Omaha Zoo, Coneflower Ice Cream pre-game (obviously) and A&amp;M vs. Florida! 🔥🔥🔥

#CWS #12thMan #GigEm https://t.co/vcXtt3x3rd",Wed Jun 19 23:39:08 +0000 2024,81,1
"Mark those calendars, #12thMan. 🗓️

@SeatGeek x #GigEm https://t.co/y2elvRShel",Mon Sep 02 17:56:13 +0000 2024,12,2
"Great ball instincts allowed Kevin Smith to control the perimeter. The Orange, Texas, native now becomes the 12th Texas A&amp;M player to enter the College Football Hall of Fame.

Smith will be inducted on Dec. 10.

Learn how to join us: https://t.co/0j4R2pUw2J

 #GigEm l #12thMan https://t.co/nKhwF52Aeq",Mon Jul 22 15:44:14 +0000 2024,2,1
I am blessed and excited to be invited to the @AggieFootball game tomorrow vs. Notre Dame! #GigEm #12thMan #TAMU 👍🏻 @CoachMikeElko @CK_KleinCollin @Coach_Ellsworth @Coach_Dougherty @DerekMillerTAMU @ShaunCookFB @R_Brauninger @Jason_Howell @jamesleopold14 https://t.co/DRIgUg9fQE,Sat Aug 31 03:28:27 +0000 2024,159,23
"Road Trippin’ to Omaha w/ Easton for the CWS!

⚾️🛣️🚐

Day 11 - BTHO Tennessee and win…it…all!!! 🔥🔥🔥

#CWS #12thMan #GigEm https://t.co/1jH1oed7iQ",Sun Jun 23 17:44:08 +0000 2024,162,0
"Road Trippin’ to Omaha w/ Easton for the CWS!

⚾️🛣️🚐

Day 3 - Watched Kentucky walk it off against NC State, then waited out a 4+ hour weather delay. Hammer down…it’s finally time! Let’s GO!!! 🔥🔥🔥

#CWS #12thMan #GigEm https://t.co/MEJClzkU8c",Sun Jun 16 02:54:36 +0000 2024,134,1
#12thMan is a Force! Thanks again for your support at Ellis Field  for @AggieSoccer 👍 https://t.co/DccGJmAYfT,Sun Aug 25 03:46:02 +0000 2024,103,6
"Thanks all @Seahawks players, coaches, and the best fans in the #NFL, the #12thman, for an amazing Rookie Year #Blessed

#GoHawks",Sun Jan 13 22:48:08 +0000 2013,2123,2750
#12thMan,Mon Aug 26 23:46:08 +0000 2024,1198,60
"The Sunday League Show Ep 7 will be released on Tuesday or Wednesday evening this week due to clashing recording schedules.

All Around the Leagues will he released the next day.

Thank you for sticking with us.

#STAYSTRONG #12THMAN https://t.co/sJ9AdflnxP",Mon Sep 23 11:03:35 +0000 2024,6,2
Thank You. #12thMan,Fri Jun 28 17:00:05 +0000 2024,3244,142
"It's gameday #12thMan 👍

#GigEm | #BTHOmcneese | @TAMUHotelCC https://t.co/VQF3ezai5Z",Sat Sep 07 12:45:00 +0000 2024,574,54
All ❤️ for the #12thMan #GigEm 👍,Mon Aug 26 01:07:22 +0000 2024,105,5
"ICYMI: Before the Aggies turn the page, I highlight a few positives from their offensive showing on Saturday night.
#12thMan #GigEm",Mon Sep 23 16:29:19 +0000 2024,1,0
"This coaching hire is going to go over extremely well with current, former, and future players. 

@earleybaseball cares about his guys and those guys care about him. I expect the reaction and ripple of this decision to be felt throughout the #12thMan and the baseball world.",Sun Jun 30 14:03:26 +0000 2024,2452,160
